work_order_id,opened_at,closed_at,property_area,system_type,issue_type,maintenance_type,priority,shift,technician_id,asset_age_years,guest_impact,room_out_of_order,response_minutes,repair_minutes,downtime_hours,labor_hours,parts_cost,labor_cost,total_cost,sla_target_minutes,sla_met,repeat_within_30_days,guest_satisfaction
WO-00463,2025-11-14 09:26:00,2025-11-14 12:01:00,Guest Room,Plumbing,Preventive inspection,Preventive,Medium,Day,ENG-02,4,True,False,120,35,2.58,0.58,11.62,22.33,33.95,120,True,False,3.8
WO-00211,2025-11-14 10:59:00,2025-11-14 14:27:00,Kitchen,Refrigeration,Compressor fault,Corrective,Medium,Day,ENG-03,10,False,False,55,153,3.47,2.55,408.63,98.17,506.8,120,True,False,
WO-00265,2025-11-14 11:03:00,2025-11-14 12:43:00,Guest Room,HVAC,Room not cooling,Corrective,High,Day,ENG-01,12,True,True,20,80,1.67,1.33,81.51,51.21,132.72,30,True,True,4.4
WO-00508,2025-11-14 17:40:00,2025-11-14 19:15:00,Guest Room,Plumbing,Fixture leak,Corrective,High,Evening,ENG-06,3,True,True,17,78,1.58,1.3,62.03,50.05,112.08,30,True,False,4.1
WO-00121,2025-11-15 15:23:00,2025-11-15 18:05:00,Kitchen,Refrigeration,Ice buildup,Corrective,Emergency,Evening,ENG-07,16,False,False,16,146,2.7,2.43,97.79,93.56,191.35,15,False,True,
WO-00324,2025-11-15 16:01:00,2025-11-15 17:22:00,Guest Room,General Maintenance,Preventive inspection,Preventive,Medium,Evening,ENG-05,12,True,False,35,46,1.35,0.77,24.52,29.64,54.16,120,True,False,4.8
WO-00717,2025-11-15 17:02:00,2025-11-15 19:44:00,Guest Room,Life Safety,Emergency light failure,Preventive,Low,Evening,ENG-05,11,True,False,115,47,2.7,0.78,50.77,30.03,80.8,240,True,False,4.6
WO-00026,2025-11-16 09:57:00,2025-11-16 13:21:00,Guest Room,HVAC,Filter replacement,Corrective,Low,Day,ENG-03,4,False,False,118,86,3.4,1.43,3.55,55.05,58.6,240,True,False,
WO-00577,2025-11-16 12:53:00,2025-11-16 15:49:00,Guest Room,HVAC,Filter replacement,Preventive,Medium,Day,ENG-04,2,True,False,54,122,2.93,2.03,14.57,78.15,92.72,120,True,False,4.4
WO-00837,2025-11-16 19:35:00,2025-11-16 22:12:00,Mechanical Room,Life Safety,Panel communication fault,Corrective,Medium,Evening,ENG-06,2,False,False,46,111,2.62,1.85,88.97,71.23,160.2,120,True,False,
WO-00481,2025-11-16 20:27:00,2025-11-17 00:31:00,Guest Room,HVAC,Room not cooling,Corrective,High,Evening,ENG-07,10,True,False,23,221,4.07,3.68,81.4,141.68,223.08,30,True,False,3.5
WO-00011,2025-11-17 03:00:00,2025-11-17 05:52:00,Laundry,Plumbing,Preventive inspection,Preventive,Medium,Overnight,ENG-08,5,False,False,98,74,2.87,1.23,66.76,47.35,114.11,120,True,False,
WO-00945,2025-11-17 07:15:00,2025-11-17 09:25:00,Guest Room,Electrical,Control panel fault,Corrective,Medium,Day,ENG-01,5,True,False,36,94,2.17,1.57,176.98,60.45,237.43,120,True,False,4.4
WO-00998,2025-11-17 08:02:00,2025-11-17 09:27:00,Lobby,Electrical,Breaker trip,Corrective,High,Day,ENG-01,10,False,False,18,67,1.42,1.12,80.51,43.12,123.63,30,True,False,
WO-00012,2025-11-17 13:14:00,2025-11-17 15:48:00,Kitchen,HVAC,Thermostat fault,Corrective,Medium,Day,ENG-03,3,False,False,76,78,2.57,1.3,62.9,50.05,112.95,120,True,True,
WO-00915,2025-11-17 15:06:00,2025-11-17 16:23:00,Exterior,General Maintenance,Wall or ceiling damage,Corrective,High,Evening,ENG-07,6,True,False,34,43,1.28,0.72,43.04,27.72,70.76,30,False,True,3.1
WO-00937,2025-11-18 10:50:00,2025-11-18 12:15:00,Guest Room,General Maintenance,Signage repair,Corrective,Medium,Day,ENG-01,7,True,False,38,47,1.42,0.78,79.47,30.03,109.5,120,True,False,5.0
WO-00596,2025-11-18 14:28:00,2025-11-18 16:06:00,Kitchen,Electrical,Breaker trip,Corrective,Medium,Day,ENG-03,9,False,False,37,61,1.63,1.02,88.65,39.27,127.92,120,True,False,
WO-00362,2025-11-18 15:05:00,2025-11-18 19:04:00,Lobby,HVAC,Thermostat fault,Corrective,High,Evening,ENG-05,19,False,False,38,201,3.98,3.35,477.7,128.97,606.67,30,False,False,
WO-00553,2025-11-18 16:18:00,2025-11-18 21:37:00,Meeting Space,Electrical,Control panel fault,Corrective,Medium,Evening,ENG-06,7,False,False,151,168,5.32,2.8,67.68,107.8,175.48,120,False,False,
WO-00836,2025-11-18 23:40:00,2025-11-19 04:17:00,Kitchen,Refrigeration,Compressor fault,Corrective,Medium,Overnight,ENG-09,11,False,False,78,199,4.62,3.32,729.82,127.82,857.64,120,True,True,
WO-00920,2025-11-19 08:09:00,2025-11-19 09:06:00,Guest Room,General Maintenance,Wall or ceiling damage,Corrective,Emergency,Day,ENG-03,1,True,True,7,50,0.95,0.83,45.08,31.95,77.03,15,True,False,4.0
WO-00149,2025-11-19 09:19:00,2025-11-19 13:16:00,Guest Room,General Maintenance,Preventive inspection,Preventive,Low,Day,ENG-03,5,True,False,175,62,3.95,1.03,15.78,39.66,55.44,240,True,False,3.7
WO-00573,2025-11-19 09:50:00,2025-11-19 12:33:00,Mechanical Room,Plumbing,Fixture leak,Corrective,Emergency,Day,ENG-01,10,False,False,9,154,2.72,2.57,106.4,98.94,205.34,15,True,False,
WO-00711,2025-11-19 10:38:00,2025-11-19 11:38:00,Kitchen,General Maintenance,Wall or ceiling damage,Corrective,Emergency,Day,ENG-04,7,False,False,14,46,1.0,0.77,86.1,29.64,115.74,15,True,False,
WO-01104,2025-11-20 10:23:00,2025-11-20 13:11:00,Guest Room,HVAC,Fan motor failure,Preventive,Low,Day,ENG-01,7,False,False,124,44,2.8,0.73,134.7,28.11,162.81,240,True,False,
WO-00358,2025-11-20 18:07:00,2025-11-20 21:01:00,Guest Room,Plumbing,Preventive inspection,Preventive,Low,Evening,ENG-06,10,False,False,120,54,2.9,0.9,11.24,34.65,45.89,240,True,False,
WO-00256,2025-11-20 23:02:00,2025-11-21 02:41:00,Guest Room,Electrical,Outlet failure,Corrective,Low,Overnight,ENG-09,3,False,False,136,83,3.65,1.38,61.44,53.13,114.57,240,True,False,
WO-00974,2025-11-20 23:54:00,2025-11-21 01:41:00,Lobby,Electrical,Preventive inspection,Corrective,High,Overnight,ENG-08,1,False,False,38,69,1.78,1.15,189.61,44.27,233.88,30,False,False,
WO-01192,2025-11-21 08:21:00,2025-11-21 09:28:00,Kitchen,General Maintenance,Door hardware,Corrective,Emergency,Day,ENG-02,6,False,False,6,61,1.12,1.02,80.13,39.27,119.4,15,True,False,
WO-00958,2025-11-21 10:39:00,2025-11-21 13:14:00,Guest Room,Plumbing,Preventive inspection,Corrective,Medium,Day,ENG-01,7,False,False,65,90,2.58,1.5,63.53,57.75,121.28,120,True,True,
WO-00185,2025-11-22 05:01:00,2025-11-22 08:15:00,Guest Room,HVAC,Room not cooling,Preventive,Medium,Overnight,ENG-08,6,True,False,97,97,3.23,1.62,27.38,62.37,89.75,120,True,False,4.1
WO-01070,2025-11-22 05:25:00,2025-11-22 09:39:00,Meeting Space,Electrical,Breaker trip,Corrective,Medium,Overnight,ENG-09,6,True,False,121,133,4.23,2.22,208.39,85.47,293.86,120,False,False,3.3
WO-00776,2025-11-22 10:22:00,2025-11-22 12:36:00,Guest Room,HVAC,Filter replacement,Corrective,High,Day,ENG-03,1,True,True,57,77,2.23,1.28,78.69,49.28,127.97,30,False,False,3.6
WO-00731,2025-11-22 10:46:00,2025-11-22 12:56:00,Laundry,Refrigeration,Coil cleaning,Corrective,High,Day,ENG-04,9,False,False,31,99,2.17,1.65,90.94,63.52,154.46,30,False,False,
WO-00781,2025-11-22 14:34:00,2025-11-22 16:42:00,Kitchen,Electrical,Preventive inspection,Corrective,Medium,Day,ENG-02,9,True,False,58,70,2.13,1.17,168.53,45.04,213.57,120,True,False,4.5
WO-00970,2025-11-23 08:05:00,2025-11-23 10:13:00,Guest Room,HVAC,Fan motor failure,Corrective,Medium,Day,ENG-03,2,False,False,52,76,2.13,1.27,183.89,48.9,232.79,120,True,False,
WO-01153,2025-11-23 08:54:00,2025-11-23 11:25:00,Guest Room,Electrical,Breaker trip,Corrective,Medium,Day,ENG-03,6,False,False,62,89,2.52,1.48,64.23,56.98,121.21,120,True,False,
WO-00767,2025-11-23 11:55:00,2025-11-23 14:17:00,Guest Room,Plumbing,Drain blockage,Corrective,Medium,Day,ENG-03,1,True,False,56,86,2.37,1.43,45.53,55.05,100.58,120,True,False,4.8
WO-00380,2025-11-24 08:21:00,2025-11-24 10:33:00,Kitchen,Plumbing,Fixture leak,Corrective,Medium,Day,ENG-01,9,False,False,70,62,2.2,1.03,26.53,39.66,66.19,120,True,False,
WO-01176,2025-11-24 17:14:00,2025-11-24 20:56:00,Mechanical Room,Plumbing,Low water pressure,Corrective,Low,Evening,ENG-06,3,False,False,149,73,3.7,1.22,194.66,46.97,241.63,240,True,False,
WO-00295,2025-11-24 18:05:00,2025-11-24 19:49:00,Guest Room,General Maintenance,Preventive inspection,Preventive,Low,Evening,ENG-05,5,False,False,73,31,1.73,0.52,4.4,20.02,24.42,240,True,False,
WO-00687,2025-11-25 09:17:00,2025-11-25 12:22:00,Guest Room,Life Safety,Exit sign failure,Corrective,Medium,Day,ENG-02,12,False,False,50,135,3.08,2.25,221.16,86.62,307.78,120,True,True,
WO-00653,2025-11-25 09:56:00,2025-11-25 13:07:00,Lobby,General Maintenance,Signage repair,Corrective,Low,Day,ENG-04,5,False,False,134,57,3.18,0.95,14.06,36.57,50.63,240,True,False,
WO-00707,2025-11-25 14:53:00,2025-11-25 17:10:00,Kitchen,Refrigeration,Ice buildup,Corrective,High,Day,ENG-01,3,True,False,18,119,2.28,1.98,81.36,76.23,157.59,30,True,True,4.1
WO-00599,2025-11-25 16:02:00,2025-11-25 18:45:00,Lobby,HVAC,Fan motor failure,Corrective,High,Evening,ENG-07,3,True,False,17,146,2.72,2.43,160.9,93.56,254.46,30,True,False,4.3
WO-01024,2025-11-25 17:48:00,2025-11-25 22:40:00,Guest Room,Life Safety,Exit sign failure,Preventive,Low,Evening,ENG-07,9,True,False,244,48,4.87,0.8,135.77,30.8,166.57,240,False,False,3.6
WO-00488,2025-11-26 01:34:00,2025-11-26 02:44:00,Kitchen,General Maintenance,Wall or ceiling damage,Corrective,High,Overnight,ENG-08,5,False,False,17,53,1.17,0.88,33.3,33.88,67.18,30,True,False,
WO-00624,2025-11-26 07:23:00,2025-11-26 09:42:00,Guest Room,HVAC,Room not cooling,Corrective,Medium,Day,ENG-03,9,True,False,39,100,2.32,1.67,107.28,64.3,171.58,120,True,False,3.8
WO-00424,2025-11-26 09:49:00,2025-11-26 11:40:00,Exterior,General Maintenance,Wall or ceiling damage,Corrective,High,Day,ENG-03,7,False,False,28,83,1.85,1.38,7.37,53.13,60.5,30,True,False,
WO-00053,2025-11-26 10:43:00,2025-11-26 12:30:00,Kitchen,General Maintenance,Door hardware,Corrective,High,Day,ENG-02,14,False,False,26,81,1.78,1.35,26.28,51.98,78.26,30,True,False,
WO-00138,2025-11-26 12:32:00,2025-11-26 13:45:00,Exterior,Electrical,Outlet failure,Corrective,Emergency,Day,ENG-02,10,False,False,6,67,1.22,1.12,4.58,43.12,47.7,15,True,False,
WO-00635,2025-11-26 14:33:00,2025-11-26 16:31:00,Laundry,Plumbing,Fixture leak,Corrective,Medium,Day,ENG-03,1,True,False,62,56,1.97,0.93,59.85,35.8,95.65,120,True,False,4.4
WO-00293,2025-11-26 17:00:00,2025-11-26 18:47:00,Exterior,Life Safety,Panel communication fault,Preventive,Medium,Evening,ENG-07,1,False,False,43,64,1.78,1.07,161.7,41.2,202.9,120,True,False,
WO-00426,2025-11-27 17:17:00,2025-11-27 18:58:00,Meeting Space,General Maintenance,Wall or ceiling damage,Corrective,Medium,Evening,ENG-07,11,False,False,58,43,1.68,0.72,49.62,27.72,77.34,120,True,False,
WO-00602,2025-11-28 11:38:00,2025-11-28 13:29:00,Guest Room,Plumbing,Drain blockage,Corrective,Medium,Day,ENG-03,1,False,False,41,70,1.85,1.17,159.11,45.04,204.15,120,True,False,
WO-01037,2025-11-28 18:00:00,2025-11-28 22:51:00,Guest Room,HVAC,Thermostat fault,Corrective,Low,Evening,ENG-06,13,True,False,145,146,4.85,2.43,43.15,93.56,136.71,240,True,False,4.4
WO-00679,2025-11-28 18:40:00,2025-11-28 21:14:00,Kitchen,Plumbing,Fixture leak,Corrective,Medium,Evening,ENG-05,9,True,False,48,106,2.57,1.77,151.4,68.14,219.54,120,True,False,4.4
WO-00459,2025-11-28 23:19:00,2025-11-29 04:05:00,Kitchen,Refrigeration,Ice buildup,Preventive,Low,Overnight,ENG-09,10,False,False,159,127,4.77,2.12,226.38,81.62,308.0,240,True,False,
WO-00611,2025-11-29 01:26:00,2025-11-29 05:22:00,Lobby,HVAC,Room not cooling,Corrective,Low,Overnight,ENG-08,10,True,False,94,142,3.93,2.37,181.52,91.25,272.77,240,True,False,3.8
WO-00613,2025-11-29 12:43:00,2025-11-29 14:53:00,Mechanical Room,Life Safety,Exit sign failure,Corrective,Medium,Day,ENG-01,6,False,False,39,91,2.17,1.52,176.35,58.52,234.87,120,True,False,
WO-00642,2025-11-29 14:10:00,2025-11-29 15:54:00,Meeting Space,Electrical,Control panel fault,Corrective,High,Day,ENG-03,6,False,False,22,82,1.73,1.37,33.25,52.75,86.0,30,True,False,
WO-00160,2025-11-29 20:21:00,2025-11-29 21:13:00,Guest Room,General Maintenance,Signage repair,Corrective,High,Evening,ENG-07,5,True,False,19,33,0.87,0.55,83.8,21.18,104.98,30,True,False,5.0
WO-00983,2025-11-30 15:07:00,2025-11-30 19:04:00,Guest Room,HVAC,Fan motor failure,Preventive,Low,Evening,ENG-07,13,True,False,181,56,3.95,0.93,47.55,35.8,83.35,240,True,False,3.8
WO-00436,2025-12-01 10:38:00,2025-12-01 14:53:00,Kitchen,Refrigeration,Compressor fault,Corrective,Medium,Day,ENG-02,8,False,False,81,174,4.25,2.9,56.49,111.65,168.14,120,True,False,
WO-00688,2025-12-01 13:46:00,2025-12-01 16:50:00,Meeting Space,Refrigeration,Ice buildup,Corrective,Emergency,Day,ENG-03,6,False,False,14,170,3.07,2.83,138.49,108.95,247.44,15,True,False,
WO-00946,2025-12-01 17:19:00,2025-12-01 19:33:00,Guest Room,HVAC,Fan motor failure,Corrective,Medium,Evening,ENG-06,12,True,False,31,103,2.23,1.72,261.55,66.22,327.77,120,True,False,4.4
WO-00243,2025-12-02 08:27:00,2025-12-02 11:01:00,Lobby,General Maintenance,Preventive inspection,Corrective,Medium,Day,ENG-02,7,False,False,121,33,2.57,0.55,72.29,21.18,93.47,120,False,True,
WO-01115,2025-12-02 11:45:00,2025-12-02 14:50:00,Guest Room,HVAC,Thermostat fault,Preventive,Low,Day,ENG-02,6,False,False,135,50,3.08,0.83,34.35,31.95,66.3,240,True,False,
WO-00834,2025-12-03 09:21:00,2025-12-03 12:22:00,Guest Room,Plumbing,Drain blockage,Corrective,Medium,Day,ENG-01,10,False,False,83,98,3.02,1.63,37.26,62.75,100.01,120,True,False,
WO-01191,2025-12-03 09:50:00,2025-12-03 11:52:00,Lobby,Electrical,Preventive inspection,Preventive,Medium,Day,ENG-02,8,False,False,60,62,2.03,1.03,23.71,39.66,63.37,120,True,False,
WO-01003,2025-12-03 17:40:00,2025-12-03 21:58:00,Mechanical Room,HVAC,Room not cooling,Corrective,Medium,Evening,ENG-05,6,False,False,109,149,4.3,2.48,711.52,95.48,807.0,120,True,False,
WO-00665,2025-12-03 18:55:00,2025-12-03 21:31:00,Guest Room,General Maintenance,Preventive inspection,Corrective,Medium,Evening,ENG-05,9,False,False,93,63,2.6,1.05,25.17,40.43,65.6,120,True,False,
WO-00618,2025-12-03 19:58:00,2025-12-03 22:57:00,Guest Room,HVAC,Filter replacement,Corrective,Medium,Evening,ENG-06,5,True,False,91,88,2.98,1.47,214.84,56.59,271.43,120,True,False,3.8
WO-00906,2025-12-03 20:11:00,2025-12-04 00:16:00,Lobby,HVAC,Room not cooling,Corrective,Low,Evening,ENG-06,13,False,False,175,70,4.08,1.17,317.65,45.04,362.69,240,True,False,
WO-01053,2025-12-05 11:06:00,2025-12-05 15:19:00,Lobby,Electrical,Preventive inspection,Preventive,Low,Day,ENG-03,12,False,False,168,85,4.22,1.42,6.15,54.67,60.82,240,True,False,
WO-00467,2025-12-05 17:17:00,2025-12-05 20:28:00,Guest Room,Life Safety,Sprinkler inspection,Corrective,Low,Evening,ENG-05,9,True,False,121,70,3.18,1.17,27.02,45.04,72.06,240,True,False,3.8
WO-00940,2025-12-05 22:16:00,2025-12-06 01:01:00,Guest Room,Electrical,Outlet failure,Corrective,Medium,Evening,ENG-07,5,True,False,103,62,2.75,1.03,135.91,39.66,175.57,120,True,False,4.7
WO-00910,2025-12-06 10:10:00,2025-12-06 11:57:00,Laundry,Plumbing,No hot water,Corrective,High,Day,ENG-03,10,False,False,18,89,1.78,1.48,149.81,56.98,206.79,30,True,False,
WO-00058,2025-12-06 19:29:00,2025-12-06 22:55:00,Guest Room,General Maintenance,Furniture repair,Corrective,Low,Evening,ENG-07,12,False,False,146,60,3.43,1.0,37.92,38.5,76.42,240,True,False,
WO-01189,2025-12-07 15:39:00,2025-12-07 19:47:00,Kitchen,Refrigeration,Ice buildup,Corrective,Medium,Evening,ENG-06,12,False,False,38,210,4.13,3.5,238.46,134.75,373.21,120,True,False,
WO-00835,2025-12-07 17:04:00,2025-12-07 20:52:00,Lobby,Electrical,Outlet failure,Corrective,Medium,Evening,ENG-06,11,False,False,140,88,3.8,1.47,11.18,56.59,67.77,120,False,False,
WO-00578,2025-12-07 17:50:00,2025-12-07 19:38:00,Guest Room,General Maintenance,Wall or ceiling damage,Corrective,Medium,Evening,ENG-07,9,True,False,54,54,1.8,0.9,23.14,34.65,57.79,120,True,False,3.9
WO-00680,2025-12-08 15:52:00,2025-12-08 17:49:00,Guest Room,HVAC,Thermostat fault,Corrective,High,Evening,ENG-06,1,True,True,15,102,1.95,1.7,372.89,65.45,438.34,30,True,False,5.0
WO-00102,2025-12-08 20:20:00,2025-12-08 23:18:00,Exterior,Electrical,Preventive inspection,Corrective,Medium,Evening,ENG-07,8,False,False,84,94,2.97,1.57,28.04,60.45,88.49,120,True,False,
WO-00174,2025-12-09 05:34:00,2025-12-09 07:19:00,Meeting Space,HVAC,Condensate leak,Corrective,Emergency,Overnight,ENG-08,13,False,False,23,82,1.75,1.37,53.79,52.75,106.54,15,False,False,
WO-01065,2025-12-09 06:24:00,2025-12-09 09:07:00,Mechanical Room,Refrigeration,Compressor fault,Corrective,High,Overnight,ENG-08,1,False,False,73,90,2.72,1.5,252.48,57.75,310.23,30,False,False,
WO-00484,2025-12-10 18:10:00,2025-12-10 19:13:00,Guest Room,Electrical,Preventive inspection,Preventive,High,Evening,ENG-06,6,True,True,11,52,1.05,0.87,0.35,33.49,33.84,30,True,False,4.4
WO-00963,2025-12-10 18:44:00,2025-12-10 20:30:00,Laundry,Plumbing,Fixture leak,Corrective,High,Evening,ENG-06,4,True,False,38,68,1.77,1.13,95.34,43.5,138.84,30,False,False,3.8
WO-00096,2025-12-10 18:52:00,2025-12-10 21:14:00,Guest Room,Electrical,Preventive inspection,Preventive,Low,Evening,ENG-05,8,True,False,89,53,2.37,0.88,39.19,33.88,73.07,240,True,False,4.4
WO-00308,2025-12-10 22:33:00,2025-12-11 02:06:00,Guest Room,HVAC,Fan motor failure,Corrective,Medium,Evening,ENG-06,11,True,False,84,129,3.55,2.15,140.11,82.77,222.88,120,True,False,3.8
WO-00031,2025-12-11 00:06:00,2025-12-11 02:44:00,Guest Room,HVAC,Condensate leak,Preventive,Medium,Overnight,ENG-09,15,False,False,53,105,2.63,1.75,112.64,67.38,180.02,120,True,False,
WO-00172,2025-12-11 08:15:00,2025-12-11 09:49:00,Guest Room,HVAC,Thermostat fault,Corrective,Emergency,Day,ENG-03,7,True,False,10,84,1.57,1.4,66.17,53.9,120.07,15,True,False,4.3
WO-00659,2025-12-11 09:02:00,2025-12-11 11:57:00,Meeting Space,HVAC,Filter replacement,Corrective,Medium,Day,ENG-02,10,False,False,76,99,2.92,1.65,297.8,63.52,361.32,120,True,True,
WO-00296,2025-12-11 10:59:00,2025-12-11 13:28:00,Lobby,Plumbing,No hot water,Corrective,High,Day,ENG-02,12,False,False,44,105,2.48,1.75,71.78,67.38,139.16,30,False,False,
WO-00289,2025-12-11 13:36:00,2025-12-11 16:37:00,Meeting Space,Electrical,Preventive inspection,Preventive,Low,Day,ENG-03,5,False,False,136,45,3.02,0.75,69.98,28.88,98.86,240,True,False,
WO-00862,2025-12-11 18:18:00,2025-12-11 21:05:00,Guest Room,HVAC,Filter replacement,Preventive,Low,Evening,ENG-07,6,True,False,106,61,2.78,1.02,119.34,39.27,158.61,240,True,False,4.2
WO-00142,2025-12-11 18:57:00,2025-12-11 21:47:00,Lobby,General Maintenance,Preventive inspection,Preventive,Low,Evening,ENG-05,14,False,False,110,60,2.83,1.0,3.2,38.5,41.7,240,True,False,
WO-00519,2025-12-12 10:01:00,2025-12-12 12:10:00,Lobby,HVAC,Thermostat fault,Preventive,Medium,Day,ENG-02,8,False,False,86,43,2.15,0.72,28.7,27.72,56.42,120,True,False,
WO-00010,2025-12-12 12:05:00,2025-12-12 14:11:00,Mechanical Room,Plumbing,Preventive inspection,Corrective,High,Day,ENG-03,2,False,False,18,108,2.1,1.8,136.4,69.3,205.7,30,True,False,
WO-00444,2025-12-12 14:39:00,2025-12-12 16:07:00,Meeting Space,Electrical,Preventive inspection,Corrective,High,Day,ENG-01,4,True,False,20,68,1.47,1.13,306.38,43.5,349.88,30,True,False,4.2
WO-00186,2025-12-12 14:47:00,2025-12-12 17:25:00,Guest Room,Life Safety,Alarm device fault,Corrective,High,Day,ENG-01,4,False,False,39,119,2.63,1.98,146.08,76.23,222.31,30,False,False,
WO-00859,2025-12-12 19:37:00,2025-12-12 21:57:00,Meeting Space,HVAC,Thermostat fault,Corrective,Medium,Evening,ENG-05,7,True,False,54,86,2.33,1.43,290.88,55.05,345.93,120,True,False,4.3
WO-00468,2025-12-13 13:12:00,2025-12-13 14:34:00,Guest Room,Electrical,Preventive inspection,Preventive,Medium,Day,ENG-04,9,True,False,39,43,1.37,0.72,14.13,27.72,41.85,120,True,False,4.3
WO-00109,2025-12-13 18:37:00,2025-12-13 20:17:00,Guest Room,Electrical,Outlet failure,Corrective,Medium,Evening,ENG-07,8,False,False,57,43,1.67,0.72,63.61,27.72,91.33,120,True,False,
WO-01074,2025-12-14 11:20:00,2025-12-14 14:04:00,Guest Room,HVAC,Filter replacement,Corrective,Emergency,Day,ENG-03,15,True,True,11,153,2.73,2.55,98.7,98.17,196.87,15,True,False,3.8
WO-00076,2025-12-14 17:42:00,2025-12-14 19:06:00,Meeting Space,Electrical,Preventive inspection,Corrective,High,Evening,ENG-07,10,False,False,21,63,1.4,1.05,155.42,40.43,195.85,30,True,False,
WO-00135,2025-12-14 18:12:00,2025-12-14 20:47:00,Guest Room,Electrical,Outlet failure,Corrective,Medium,Evening,ENG-05,1,False,False,86,69,2.58,1.15,150.78,44.27,195.05,120,True,False,
WO-00880,2025-12-14 20:20:00,2025-12-14 23:33:00,Lobby,HVAC,Filter replacement,Corrective,Medium,Evening,ENG-07,7,True,False,90,103,3.22,1.72,81.66,66.22,147.88,120,True,True,4.1
WO-00045,2025-12-15 08:06:00,2025-12-15 10:21:00,Lobby,HVAC,Filter replacement,Corrective,Emergency,Day,ENG-02,5,False,False,8,127,2.25,2.12,160.98,81.62,242.6,15,True,False,
WO-00636,2025-12-15 17:27:00,2025-12-15 18:59:00,Laundry,Plumbing,Low water pressure,Corrective,Emergency,Evening,ENG-07,7,True,False,8,84,1.53,1.4,32.9,53.9,86.8,15,True,False,4.2
WO-00615,2025-12-16 08:27:00,2025-12-16 10:27:00,Guest Room,General Maintenance,Signage repair,Corrective,Medium,Day,ENG-04,15,False,False,91,29,2.0,0.48,55.29,18.48,73.77,120,True,False,
WO-00007,2025-12-16 16:44:00,2025-12-16 18:39:00,Guest Room,HVAC,Fan motor failure,Corrective,High,Evening,ENG-06,6,True,True,25,90,1.92,1.5,264.05,57.75,321.8,30,True,False,4.5
WO-00167,2025-12-16 17:21:00,2025-12-16 19:49:00,Guest Room,Plumbing,Preventive inspection,Corrective,Medium,Evening,ENG-06,11,False,False,86,62,2.47,1.03,19.8,39.66,59.46,120,True,False,
WO-00240,2025-12-16 18:15:00,2025-12-16 19:45:00,Meeting Space,General Maintenance,Furniture repair,Corrective,Emergency,Evening,ENG-05,1,False,False,11,79,1.5,1.32,34.39,50.82,85.21,15,True,False,
WO-00093,2025-12-17 07:55:00,2025-12-17 10:26:00,Guest Room,Plumbing,Low water pressure,Corrective,Low,Day,ENG-01,5,True,False,107,44,2.52,0.73,189.02,28.11,217.13,240,True,True,4.6
WO-00042,2025-12-18 10:36:00,2025-12-18 12:54:00,Lobby,Electrical,Breaker trip,Corrective,Medium,Day,ENG-02,8,False,False,94,44,2.3,0.73,68.36,28.11,96.47,120,True,False,
